%
% index = 2505, name = bbob_f001_i02_d10__bbob_f006_i04_d10
% instance = 1, reference value = 9.168973267445670e-01
% function evaluation | indicator value | target hit
1	1.081257608991271e+02	1.096478196143185e+02
15	9.684170532665425e+01	9.772372209558107e+01
36	4.957965435022276e+01	5.011872336272722e+01
257	4.664142438305834e+01	4.677351412871981e+01
272	3.367223135513057e+01	3.388441561392025e+01
505	3.270213641373282e+01	3.311311214825911e+01
510	3.181634670909957e+01	3.235936569296283e+01
540	2.862911042585758e+01	2.884031503126606e+01
768	2.797108249038207e+01	2.818382931264453e+01
770	2.697706281566907e+01	2.754228703338166e+01
783	2.659063527878057e+01	2.691534803926915e+01
815	2.460200754696307e+01	2.511886431509580e+01
1121	2.371249480054757e+01	2.398832919019490e+01
1305	2.226973845277057e+01	2.238721138568340e+01
8117	2.172459267792707e+01	2.187761623949553e+01
8674	2.134683986925607e+01	2.137962089502232e+01
9236	2.085803774443307e+01	2.089296130854040e+01
10352	2.038482799736636e+01	2.041737944669530e+01
13051	2.014104211007753e+01	2.041737944669530e+01
