%
% index = 1365, name = bbob_f013_i02_d03__bbob_f015_i04_d03
% instance = 1, reference value = 8.076591035831709e-01
% function evaluation | indicator value | target hit
1	4.412460122052342e+08	4.466835921509635e+08
2	4.967081215842575e+05	5.011872336272725e+05
3	2.844394282570341e+01	2.884031503126606e+01
6	2.579246533633984e+01	2.630267991895381e+01
11	6.561168284502475e+00	6.606934480075959e+00
96	6.373463228922461e+00	6.456542290346556e+00
104	3.360609577180387e+00	3.388441561392026e+00
176	1.855881751906671e+00	1.862087136662868e+00
179	1.144423498217671e+00	1.148153621496883e+00
430	9.623632534021710e-01	9.772372209558107e-01
449	7.970856941277751e-01	8.128305161640993e-01
453	4.622004669649201e-01	4.677351412871982e-01
455	4.392209946129753e-01	4.466835921509631e-01
462	2.150346939508504e-01	2.187761623949552e-01
464	1.759586602887613e-01	1.778279410038923e-01
467	1.505107752014733e-01	1.513561248436208e-01
488	1.439702604683779e-01	1.445439770745928e-01
507	1.334492607662722e-01	1.348962882591654e-01
708	1.304287717412087e-01	1.318256738556407e-01
716	1.223347103513763e-01	1.230268770812381e-01
718	1.160703207864181e-01	1.174897554939529e-01
731	1.145070880298438e-01	1.148153621496883e-01
753	1.032392985313255e-01	1.047128548050900e-01
757	1.020020422532714e-01	1.023292992280754e-01
957	9.981475522397443e-02	1.000000000000000e-01
959	9.616949319296419e-02	9.772372209558107e-02
963	9.533696793018676e-02	9.549925860214359e-02
971	9.110943727580789e-02	9.120108393559097e-02
979	8.900675616958320e-02	8.912509381337455e-02
991	8.684738833061256e-02	8.709635899560805e-02
1022	8.493749899987257e-02	8.511380382023763e-02
1034	7.947850793939815e-02	8.128305161640990e-02
1037	7.863529983784479e-02	7.943282347242814e-02
1108	7.759588456017807e-02	7.762471166286916e-02
1241	7.585516669047176e-02	7.585775750291836e-02
1324	7.406909803918194e-02	7.413102413009177e-02
1564	7.241574397961292e-02	7.244359600749903e-02
1697	7.076256082813392e-02	7.079457843841380e-02
1960	6.918112391526454e-02	6.918309709189366e-02
1977	6.615300091464993e-02	6.760829753919818e-02
2131	6.572969945897578e-02	6.606934480075961e-02
2184	6.455853951680535e-02	6.456542290346556e-02
2228	6.125075109840861e-02	6.165950018614822e-02
2230	5.994688935804704e-02	6.025595860743578e-02
2247	5.713249770947271e-02	5.754399373371569e-02
2258	5.514200896118726e-02	5.623413251903491e-02
2260	5.342559717862683e-02	5.370317963702527e-02
2437	5.239275529127718e-02	5.248074602497726e-02
2501	5.094304919278259e-02	5.128613839913648e-02
2507	4.961672420599283e-02	5.011872336272722e-02
2741	4.277524434918467e-02	4.365158322401658e-02
2777	4.257820160937797e-02	4.265795188015926e-02
3016	3.992624214662810e-02	4.073802778041128e-02
3058	3.973398035705955e-02	3.981071705534973e-02
3572	3.689002251892948e-02	3.715352290971726e-02
9999	3.625198529958173e-02	3.630780547701014e-02
10310	3.520647958436840e-02	3.548133892335755e-02
10553	3.457529021460093e-02	3.467368504525317e-02
10572	3.317406488804964e-02	3.388441561392026e-02
10577	3.308014413225213e-02	3.311311214825911e-02
10603	3.160065465721629e-02	3.162277660168379e-02
10612	3.066304154984301e-02	3.090295432513590e-02
10836	3.015337628857018e-02	3.019951720402016e-02
10856	2.913837604436331e-02	2.951209226666385e-02
11063	2.882396542704335e-02	2.884031503126606e-02
11076	2.816264943794522e-02	2.818382931264454e-02
11300	2.749717061454715e-02	2.754228703338166e-02
11372	2.689395972830844e-02	2.691534803926915e-02
11885	2.625002298078416e-02	2.630267991895381e-02
12215	2.569298238628304e-02	2.570395782768863e-02
27931	2.526659720541446e-02	2.570395782768863e-02
