%
% index = 1605, name = bbob_f020_i02_d03__bbob_f020_i04_d03
% instance = 1, reference value = 9.997847141816980e-01
% function evaluation | indicator value | target hit
1	1.303425782643515e+04	1.318256738556407e+04
3	8.454801252025145e+03	8.511380382023768e+03
4	4.644506877006243e+03	4.677351412871981e+03
6	2.711451810321263e+03	2.754228703338166e+03
9	2.423597808703569e+03	2.454708915685031e+03
30	9.770546435568477e+02	9.772372209558112e+02
72	2.676860565280832e+02	2.691534803926917e+02
90	8.300365371228347e+01	8.317637711026708e+01
168	5.672730104832632e+01	5.754399373371569e+01
338	1.233377495470478e-03	1.258925411794167e-03
704	1.027880473911114e-03	1.047128548050900e-03
757	9.491591841179758e-04	9.549925860214359e-04
909	8.219296614672134e-04	8.317637711026709e-04
954	5.130623605839046e-04	5.248074602497728e-04
973	3.908535402612490e-04	3.981071705534974e-04
1015	3.590086382099233e-04	3.630780547701014e-04
1277	3.415659171803753e-04	3.467368504525317e-04
1355	3.335037247353956e-04	3.388441561392024e-04
1650	3.302169348708972e-04	3.311311214825911e-04
6603	3.281246069319899e-04	3.311311214825911e-04
