%
% index = 3180, name = bbob_f015_i02_d10__bbob_f020_i04_d10
% instance = 1, reference value = 9.758951682404190e-01
% function evaluation | indicator value | target hit
1	6.738846503061304e+10	6.760829753919819e+10
2	6.297661246079032e+07	6.309573444801930e+07
3	2.047511186743789e+05	2.089296130854041e+05
7	1.894833353204148e+04	1.905460717963248e+04
17	1.704434350056627e+03	1.737800828749376e+03
34	6.139315496261801e+02	6.165950018614822e+02
62	4.443023844096212e+02	4.466835921509630e+02
185	3.654407430674186e+02	3.715352290971724e+02
214	3.507338351951692e+02	3.548133892335753e+02
224	3.018974323308156e+02	3.019951720402016e+02
230	1.964426234098005e+02	1.995262314968879e+02
236	1.783297374218273e+02	1.819700858609983e+02
483	1.758040600180591e+02	1.778279410038923e+02
501	1.636459297900987e+02	1.659586907437561e+02
504	1.556270574167446e+02	1.584893192461114e+02
509	1.489855029188206e+02	1.513561248436209e+02
1143	1.478160609525464e+02	1.479108388168207e+02
3086	1.434995013542710e+02	1.445439770745928e+02
3367	1.412130570661194e+02	1.412537544622754e+02
3642	1.373518196055152e+02	1.380384264602885e+02
4897	1.340135193496666e+02	1.348962882591653e+02
6603	1.335913637879899e+02	1.348962882591653e+02
