%
% index = 885, name = bbob_f001_i02_d03__bbob_f013_i04_d03
% instance = 1, reference value = 7.284753484741970e-01
% function evaluation | indicator value | target hit
1	2.943326920791214e+01	2.951209226666386e+01
36	1.926185724705918e+01	1.949844599758045e+01
42	1.656559637061104e+01	1.659586907437561e+01
86	6.008035408221128e+00	6.025595860743578e+00
126	5.416122501789916e+00	5.495408738576246e+00
168	3.717223695775879e+00	3.801893963205611e+00
172	1.876653183129927e+00	1.905460717963247e+00
244	1.435053977821109e+00	1.445439770745927e+00
298	1.203978906707562e+00	1.230268770812382e+00
362	1.128729296327697e+00	1.148153621496883e+00
374	9.233727286947577e-01	9.332543007969910e-01
432	7.469675050561970e-01	7.585775750291838e-01
460	6.380842013176854e-01	6.456542290346555e-01
494	5.378707740916548e-01	5.495408738576245e-01
520	4.921404544972768e-01	5.011872336272722e-01
522	4.376509022187522e-01	4.466835921509631e-01
524	4.320590473102873e-01	4.365158322401660e-01
578	4.082412744082594e-01	4.168693834703354e-01
580	4.021636439918639e-01	4.073802778041127e-01
586	3.968302710334156e-01	3.981071705534972e-01
694	3.721291011460178e-01	3.801893963205612e-01
704	3.712775256850167e-01	3.715352290971726e-01
1144	3.626993334475470e-01	3.630780547701014e-01
1264	3.501527138667921e-01	3.548133892335755e-01
1266	3.432098664188858e-01	3.467368504525316e-01
1270	3.133387622240258e-01	3.162277660168379e-01
1328	2.688116806864791e-01	2.691534803926916e-01
1332	2.525402705925550e-01	2.570395782768864e-01
1452	2.499220866746414e-01	2.511886431509580e-01
1580	2.454648758868219e-01	2.454708915685030e-01
1888	2.394388337923094e-01	2.398832919019490e-01
1952	2.307186304106353e-01	2.344228815319922e-01
2138	2.290557393796840e-01	2.290867652767773e-01
2320	2.210538714545238e-01	2.238721138568339e-01
2508	2.157511808625925e-01	2.187761623949552e-01
2570	2.133562611096178e-01	2.137962089502232e-01
2818	1.971451628481747e-01	1.995262314968880e-01
2942	1.839679243635250e-01	1.862087136662867e-01
3002	1.793288148735470e-01	1.819700858609984e-01
3004	1.672660936535311e-01	1.698243652461744e-01
3006	1.648065551397584e-01	1.659586907437560e-01
3192	1.617369510825283e-01	1.621810097358930e-01
3622	1.579212133736541e-01	1.584893192461113e-01
3748	1.541487173591849e-01	1.548816618912481e-01
4058	1.500067288932103e-01	1.513561248436208e-01
4368	1.472415020832897e-01	1.479108388168208e-01
4432	1.439879792816725e-01	1.445439770745928e-01
5048	1.411005301470546e-01	1.412537544622754e-01
5234	1.363246792899716e-01	1.380384264602885e-01
5362	1.331136165761365e-01	1.348962882591654e-01
5546	1.316815967073421e-01	1.318256738556407e-01
5608	1.273087423228436e-01	1.288249551693134e-01
5730	1.255843296171136e-01	1.258925411794167e-01
6231	1.239287639930573e-01	1.258925411794167e-01
