%
% index = 3975, name = bbob_f015_i02_d20__bbob_f015_i04_d20
% instance = 1, reference value = 9.455984186275000e-01
% function evaluation | indicator value | target hit
1	7.345164958037251e+06	7.413102413009177e+06
4	1.988046716845849e+06	1.995262314968879e+06
15	2.174125842410457e+04	2.187761623949552e+04
83	1.020710243674225e+03	1.023292992280754e+03
161	9.635462745216307e+02	9.772372209558112e+02
194	9.137248548616320e+02	9.332543007969915e+02
212	8.881965361965816e+02	8.912509381337459e+02
329	4.435639827930514e+02	4.466835921509630e+02
384	3.373733633581758e+02	3.388441561392024e+02
447	3.020597232392565e+02	3.090295432513592e+02
471	2.965561114323199e+02	3.019951720402016e+02
473	2.916737182983624e+02	2.951209226666387e+02
478	2.873421171554660e+02	2.884031503126606e+02
493	2.791073178006677e+02	2.818382931264455e+02
556	2.681701552451319e+02	2.691534803926917e+02
563	2.429020590707322e+02	2.454708915685031e+02
567	2.384043250410890e+02	2.398832919019490e+02
826	2.288776217374300e+02	2.290867652767772e+02
1073	2.219093661653809e+02	2.238721138568340e+02
1106	2.173421639486764e+02	2.187761623949552e+02
1889	2.136096140944628e+02	2.137962089502232e+02
27931	2.102973962071573e+02	2.137962089502232e+02
