%
% index = 3330, name = bbob_f001_i02_d20__bbob_f006_i04_d20
% instance = 1, reference value = 8.870933785124450e-01
% function evaluation | indicator value | target hit
1	2.514616183507163e+02	2.570395782768865e+02
3	2.210922379476821e+02	2.238721138568340e+02
6	1.783379239963398e+02	1.819700858609983e+02
58	1.632692055351290e+02	1.659586907437561e+02
64	1.485003496050768e+02	1.513561248436209e+02
70	1.472740909476348e+02	1.479108388168207e+02
110	1.057183459740807e+02	1.071519305237606e+02
174	8.817412352092528e+01	8.912509381337455e+01
178	8.435374813649459e+01	8.511380382023764e+01
222	6.324850124758901e+01	6.456542290346556e+01
348	6.163342437358731e+01	6.165950018614822e+01
572	5.792257944344384e+01	5.888436553555890e+01
704	5.730855425623683e+01	5.754399373371569e+01
3999	5.683185079517039e+01	5.754399373371569e+01
