%
% index = 4005, name = bbob_f015_i02_d20__bbob_f020_i04_d20
% instance = 1, reference value = 9.733750906204210e-01
% function evaluation | indicator value | target hit
1	2.157581041001019e+09	2.187761623949552e+09
2	8.754878199814151e+02	8.912509381337459e+02
76	3.890659149912299e+02	3.981071705534973e+02
126	2.498402877483341e+02	2.511886431509580e+02
130	1.222332658472135e+02	1.230268770812381e+02
182	7.150596399709180e+01	7.244359600749902e+01
302	6.805073684522702e+01	6.918309709189366e+01
324	6.686927626114331e+01	6.760829753919819e+01
392	6.583165720728559e+01	6.606934480075961e+01
432	4.840885175896076e+01	4.897788193684461e+01
502	4.781901304547443e+01	4.786300923226383e+01
580	4.661879398884818e+01	4.677351412871981e+01
1048	4.561168821035191e+01	4.570881896148749e+01
6231	4.489907450308409e+01	4.570881896148749e+01
