%
% index = 285, name = bbob_f006_i02_d02__bbob_f006_i04_d02
% instance = 1, reference value = 9.957180264566380e-01
% function evaluation | indicator value | target hit
1	1.035882272809864e+01	1.047128548050900e+01
5	5.480946837423948e-01	5.495408738576245e-01
24	5.365440382662707e-01	5.370317963702527e-01
35	9.733655881049763e-02	9.772372209558107e-02
108	9.025523988117390e-02	9.120108393559097e-02
113	7.945312313862984e-02	8.128305161640990e-02
152	4.646659545197707e-02	4.677351412871981e-02
181	4.298074521857898e-02	4.365158322401658e-02
242	1.844355722421764e-02	1.862087136662868e-02
249	1.798898546112815e-02	1.819700858609984e-02
266	1.178193677912842e-02	1.202264434617413e-02
284	8.686883697468173e-03	8.709635899560805e-03
415	8.332552833066442e-03	8.511380382023767e-03
416	8.307201938497433e-03	8.317637711026709e-03
501	7.701122598089527e-03	7.762471166286920e-03
504	7.376255947367572e-03	7.413102413009177e-03
505	6.605708740920035e-03	6.606934480075957e-03
507	6.015652003840244e-03	6.025595860743574e-03
509	5.877440335523731e-03	5.888436553555890e-03
512	5.003570718242312e-03	5.011872336272725e-03
515	2.650696287646581e-03	2.691534803926917e-03
518	2.597186336067314e-03	2.630267991895381e-03
520	2.560492030521111e-03	2.570395782768865e-03
528	2.401621946474530e-03	2.454708915685031e-03
529	2.312425379801475e-03	2.344228815319923e-03
541	2.289975946331846e-03	2.290867652767772e-03
574	2.141101347091445e-03	2.187761623949552e-03
681	2.137936104008142e-03	2.137962089502233e-03
725	2.089028646621305e-03	2.089296130854039e-03
800	2.037941248650088e-03	2.041737944669530e-03
1024	1.992263733252120e-03	1.995262314968879e-03
1058	1.949250547154890e-03	1.949844599758046e-03
1076	1.878124772580869e-03	1.905460717963246e-03
1078	1.849245486886475e-03	1.862087136662868e-03
1260	1.817132039055425e-03	1.819700858609983e-03
1998	1.778185310601588e-03	1.778279410038923e-03
2014	1.683493923995472e-03	1.698243652461744e-03
2554	1.387760428022022e-03	1.412537544622754e-03
2561	1.310337745446088e-03	1.318256738556408e-03
2825	1.057710920490229e-03	1.071519305237606e-03
2826	1.025120639974064e-03	1.047128548050900e-03
3114	1.021640186346318e-03	1.023292992280754e-03
3395	9.986424988707165e-04	1.000000000000000e-03
4784	9.745150218141152e-04	9.772372209558111e-04
8075	9.549923050407028e-04	9.549925860214359e-04
14748	9.332192275477436e-04	9.332543007969915e-04
27931	9.167467424747722e-04	9.332543007969915e-04
