%
% index = 705, name = bbob_f015_i02_d02__bbob_f020_i04_d02
% instance = 1, reference value = 8.480265670361780e-01
% function evaluation | indicator value | target hit
1	6.378779131802956e+05	6.456542290346549e+05
3	2.380482781798617e+05	2.398832919019490e+05
6	1.651190740305173e+05	1.659586907437560e+05
32	1.431927644663370e+05	1.445439770745928e+05
46	6.955928542391639e+04	7.079457843841374e+04
98	2.382336074111719e+00	2.398832919019490e+00
220	1.055266029996665e+00	1.071519305237606e+00
280	1.032475117035678e+00	1.047128548050900e+00
288	8.474717096818765e-01	8.511380382023764e-01
422	7.948319345149709e-01	8.128305161640993e-01
426	7.837980963923006e-01	7.943282347242815e-01
442	7.010553127780729e-01	7.079457843841379e-01
500	6.887462468205732e-01	6.918309709189365e-01
3999	6.887462468205732e-01	6.918309709189365e-01
