%
% index = 3360, name = bbob_f001_i02_d20__bbob_f013_i04_d20
% instance = 1, reference value = 6.944912696564840e-01
% function evaluation | indicator value | target hit
1	1.946096872944326e+02	1.949844599758046e+02
12	1.810557769466555e+02	1.819700858609983e+02
17	1.600573833218156e+02	1.621810097358930e+02
35	1.454068911917092e+02	1.479108388168207e+02
48	1.169696985857556e+02	1.174897554939529e+02
60	1.109168217721034e+02	1.122018454301963e+02
61	8.007086104103711e+01	8.128305161640991e+01
105	6.792321714130156e+01	6.918309709189366e+01
119	5.508510729485960e+01	5.623413251903491e+01
136	2.986130513471787e+01	3.019951720402016e+01
201	2.701191728399999e+01	2.754228703338166e+01
419	2.640621588416618e+01	2.691534803926915e+01
511	2.497980422781433e+01	2.511886431509580e+01
522	2.417223649867639e+01	2.454708915685030e+01
536	2.311885388009656e+01	2.344228815319923e+01
545	2.244003505513160e+01	2.290867652767773e+01
547	2.183859185888122e+01	2.187761623949553e+01
584	2.094091781927777e+01	2.137962089502232e+01
1074	2.088798107338048e+01	2.089296130854040e+01
2417	2.037344890213685e+01	2.041737944669530e+01
6603	2.025075345868840e+01	2.041737944669530e+01
