%
% index = 2985, name = bbob_f013_i02_d10__bbob_f013_i04_d10
% instance = 1, reference value = 5.808933329056600e-01
% function evaluation | indicator value | target hit
1	2.337616014620703e+01	2.344228815319923e+01
7	1.036966712937446e+01	1.047128548050900e+01
106	8.564074606408042e+00	8.709635899560805e+00
136	7.994947321146836e+00	8.128305161640993e+00
162	7.096909294171402e+00	7.244359600749901e+00
196	7.012749102295134e+00	7.079457843841379e+00
306	6.213714068385721e+00	6.309573444801933e+00
312	6.143506639115343e+00	6.165950018614822e+00
438	5.862371603932815e+00	5.888436553555890e+00
882	5.751336708045221e+00	5.754399373371569e+00
3454	5.623325286488321e+00	5.623413251903491e+00
3999	5.621566082863402e+00	5.623413251903491e+00
