%
% index = 3585, name = bbob_f006_i02_d20__bbob_f006_i04_d20
% instance = 1, reference value = 9.997754974986131e-01
% function evaluation | indicator value | target hit
1	2.294522841595587e+02	2.344228815319923e+02
12	2.126592853208633e+02	2.137962089502232e+02
15	1.758650801342559e+02	1.778279410038923e+02
46	1.008986134296254e+02	1.023292992280754e+02
50	9.029658233289979e+01	9.120108393559097e+01
138	8.262158314100222e+01	8.317637711026708e+01
144	7.372882866107366e+01	7.413102413009177e+01
174	6.781268781832595e+01	6.918309709189366e+01
184	6.223383067452227e+01	6.309573444801933e+01
190	5.517955094836457e+01	5.623413251903491e+01
206	5.226483753789473e+01	5.248074602497726e+01
210	5.079396586525475e+01	5.128613839913648e+01
256	4.795985759201380e+01	4.897788193684461e+01
502	4.697782346752894e+01	4.786300923226383e+01
686	4.657375830902838e+01	4.677351412871981e+01
728	4.429363880279703e+01	4.466835921509630e+01
3999	4.375299431825697e+01	4.466835921509630e+01
