%
% index = 2565, name = bbob_f001_i02_d10__bbob_f015_i04_d10
% instance = 1, reference value = 8.976091851747811e-01
% function evaluation | indicator value | target hit
1	2.763118807412498e+09	2.818382931264449e+09
2	5.716514512879353e+05	5.754399373371566e+05
3	5.992012799594380e+04	6.025595860743581e+04
10	4.089389603563200e+03	4.168693834703355e+03
16	8.468230165193638e+02	8.511380382023768e+02
42	2.416388465538087e+02	2.454708915685031e+02
46	1.626797355257639e+02	1.659586907437561e+02
70	8.508615063197475e+01	8.511380382023764e+01
109	7.739306829093636e+01	7.762471166286916e+01
182	6.667028814066175e+01	6.760829753919819e+01
406	5.603014281689910e+01	5.623413251903491e+01
1427	5.470970175261606e+01	5.495408738576246e+01
27931	5.470970175261606e+01	5.495408738576246e+01
