%
% index = 2790, name = bbob_f006_i02_d10__bbob_f013_i04_d10
% instance = 1, reference value = 8.379090447398400e-01
% function evaluation | indicator value | target hit
1	7.602584916658236e+01	7.762471166286916e+01
3	6.761430708100917e+01	6.918309709189366e+01
9	6.620108432586346e+01	6.760829753919819e+01
15	2.365758479910230e+01	2.398832919019490e+01
104	2.302063871836983e+01	2.344228815319923e+01
131	1.766239508135845e+01	1.778279410038923e+01
151	1.437007952965660e+01	1.445439770745927e+01
164	1.384433535356219e+01	1.412537544622754e+01
176	1.265453378918660e+01	1.288249551693134e+01
287	1.173690894200252e+01	1.174897554939530e+01
383	6.366859617787891e+00	6.456542290346556e+00
914	6.274434665068448e+00	6.309573444801933e+00
1152	5.823351333437060e+00	5.888436553555890e+00
1431	5.621165387185241e+00	5.623413251903491e+00
1445	5.483020052456848e+00	5.495408738576246e+00
2572	5.303046740373511e+00	5.370317963702527e+00
6603	5.303046740373511e+00	5.370317963702527e+00
