%
% index = 2850, name = bbob_f006_i02_d10__bbob_f020_i04_d10
% instance = 1, reference value = 9.996238610393340e-01
% function evaluation | indicator value | target hit
1	4.722450398086625e+03	4.786300923226385e+03
2	3.520493513173729e+03	3.548133892335753e+03
4	3.049859495444763e+03	3.090295432513592e+03
10	2.898572192607920e+03	2.951209226666387e+03
12	2.425474298017600e+03	2.454708915685031e+03
15	2.291496186205736e+03	2.344228815319923e+03
24	1.492589652942833e+03	1.513561248436209e+03
25	1.059499717340415e+03	1.071519305237606e+03
46	8.805283465690658e+02	8.912509381337459e+02
68	5.396566385592212e+02	5.495408738576248e+02
140	3.989647208970458e+02	4.073802778041126e+02
202	3.942058971046631e+02	3.981071705534973e+02
300	3.392884869623707e+02	3.467368504525317e+02
306	3.357085513507089e+02	3.388441561392024e+02
308	3.200422739055962e+02	3.235936569296281e+02
378	3.155113374862569e+02	3.162277660168380e+02
380	3.022031295798795e+02	3.090295432513592e+02
390	2.983540465757416e+02	3.019951720402016e+02
492	2.829439247394095e+02	2.884031503126606e+02
542	2.707194298682384e+02	2.754228703338166e+02
544	2.665272919479250e+02	2.691534803926917e+02
546	2.412059311243781e+02	2.454708915685031e+02
657	2.370298119223649e+02	2.398832919019490e+02
695	2.315544505081548e+02	2.344228815319923e+02
3999	2.315544505081548e+02	2.344228815319923e+02
