%
% index = 3330, name = bbob_f001_i02_d20__bbob_f006_i04_d20
% instance = 1, reference value = 8.870933785124450e-01
% function evaluation | indicator value | target hit
1	2.292248247047587e+02	2.344228815319923e+02
7	1.727874859782786e+02	1.737800828749376e+02
45	1.619723494142954e+02	1.621810097358930e+02
60	1.358697257647346e+02	1.380384264602885e+02
66	1.307814446768905e+02	1.318256738556407e+02
72	1.172736415515819e+02	1.174897554939529e+02
79	1.133333155819625e+02	1.148153621496883e+02
86	1.120189095338662e+02	1.122018454301963e+02
88	8.145731857400509e+01	8.317637711026708e+01
95	6.942077925007371e+01	7.079457843841381e+01
131	6.719489633340044e+01	6.760829753919819e+01
154	4.793204784725920e+01	4.897788193684461e+01
387	4.737191348449880e+01	4.786300923226383e+01
477	3.634697018135526e+01	3.715352290971726e+01
718	3.345083169790468e+01	3.388441561392025e+01
978	3.201526069986458e+01	3.235936569296283e+01
996	2.962967591420103e+01	3.019951720402016e+01
1008	2.698288939435789e+01	2.754228703338166e+01
1746	2.588720598327588e+01	2.630267991895381e+01
1996	2.556808650834867e+01	2.570395782768863e+01
27931	2.556808650834867e+01	2.570395782768863e+01
