%
% index = 4005, name = bbob_f015_i02_d20__bbob_f020_i04_d20
% instance = 1, reference value = 9.733750906204210e-01
% function evaluation | indicator value | target hit
1	5.286993509398826e+03	5.370317963702527e+03
34	4.099581737491655e+03	4.168693834703355e+03
113	1.320761901061109e+03	1.348962882591653e+03
115	4.955838127997177e+02	5.011872336272725e+02
132	4.056784921572979e+02	4.073802778041126e+02
385	2.966837845359977e+02	3.019951720402016e+02
395	1.577469896336354e+02	1.584893192461114e+02
411	1.081071725095298e+02	1.096478196143185e+02
452	1.013493331548778e+02	1.023292992280754e+02
459	6.276377702202399e+01	6.309573444801933e+01
483	3.746541686034265e+01	3.801893963205612e+01
495	2.701722321714135e+01	2.754228703338166e+01
564	2.481688993755925e+01	2.511886431509580e+01
779	1.885839498614652e+01	1.905460717963247e+01
1060	1.848063808087381e+01	1.862087136662868e+01
1402	1.814561144894549e+01	1.819700858609983e+01
1672	1.777251043967651e+01	1.778279410038923e+01
1682	1.723966749800640e+01	1.737800828749375e+01
2734	1.677101437569871e+01	1.698243652461744e+01
2738	1.657858860819831e+01	1.659586907437561e+01
3004	1.610715488032734e+01	1.621810097358930e+01
3038	1.583584811273241e+01	1.584893192461113e+01
3074	1.537464785970331e+01	1.548816618912481e+01
4442	1.513148144298887e+01	1.513561248436208e+01
13051	1.494154606844494e+01	1.513561248436208e+01
