%
% index = 2760, name = bbob_f006_i02_d10__bbob_f006_i04_d10
% instance = 1, reference value = 9.999027398041200e-01
% function evaluation | indicator value | target hit
1	2.674074227607537e+02	2.691534803926917e+02
46	2.103050478983574e+02	2.137962089502232e+02
57	1.604950850172318e+02	1.621810097358930e+02
73	1.317135771045522e+02	1.318256738556407e+02
99	8.318423922255393e+01	8.511380382023764e+01
134	5.259650906285056e+01	5.370317963702527e+01
138	5.223925229815806e+01	5.248074602497726e+01
170	5.032146672355175e+01	5.128613839913648e+01
185	4.636853756148645e+01	4.677351412871981e+01
225	4.344405174997438e+01	4.365158322401658e+01
378	4.011798122353409e+01	4.073802778041128e+01
425	3.889311590689301e+01	3.890451449942807e+01
431	3.676258368903938e+01	3.715352290971726e+01
460	3.108714147913443e+01	3.162277660168379e+01
476	3.004585777035408e+01	3.019951720402016e+01
770	2.901104558207712e+01	2.951209226666386e+01
784	2.840275792732732e+01	2.884031503126606e+01
790	2.808050325683131e+01	2.818382931264453e+01
844	2.620294943596047e+01	2.630267991895381e+01
1230	2.432408485352619e+01	2.454708915685030e+01
1242	2.026811756331274e+01	2.041737944669530e+01
1301	1.861319363347143e+01	1.862087136662868e+01
1319	1.755988077850676e+01	1.778279410038923e+01
1330	1.583287091545004e+01	1.584893192461113e+01
1339	1.417174350136980e+01	1.445439770745927e+01
1613	1.379020831828545e+01	1.380384264602885e+01
1617	1.289552242261790e+01	1.318256738556407e+01
1621	1.242396143361252e+01	1.258925411794167e+01
1630	1.224788203959631e+01	1.230268770812382e+01
1899	1.188459734350269e+01	1.202264434617413e+01
1905	1.161778788445089e+01	1.174897554939530e+01
1916	1.134086518819018e+01	1.148153621496883e+01
1918	1.118580870760143e+01	1.122018454301964e+01
4006	1.096075375792185e+01	1.096478196143185e+01
6603	1.077770644327397e+01	1.096478196143185e+01
